icpsr,candidate,chamber,state_dist,cand_party,party_code,candidate_is_incumbent,location,partisanship,incumbent_rep,incumbent_party,incumbent_elected,incumbent_status,congress,bioname,bioguide_id,born,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,nokken_poole_dim1,nokken_poole_dim2,senate_class,new_class_code_senate,text_stem,screen_name,official_screen_name,alternate_names,first_name,special_name,candidate_encoding_issues,GeneralElec
131310002,Richard Habersham,House,NY-13,D,100,0,New York 13,D+43,Adriano Espaillat,Democratic,2016,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY-13-habersham_richard-,@HabershamForUs,NA,Richard Habersham,Richard,first_last,NA,
491320008,Richard Herman,House,TX-13,R,200,0,Texas 13,R+33,Mac Thornberry,Republican,1994,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-13-herman_richard-,@RichHermanTX,NA,Richard Herman,Richard,first_last,NA,
21346,Richard Hudson,House,NC-08,R,200,1,North Carolina 8,R+5,Richard Hudson,Republican,2012,Incumbent running.,NA,"HUDSON, Richard",H001067,1971,0.582,0.103,-124.29284,0.82423,643,55,0.476,0.101,NA,NA,NC-08-hudson_richard-,@RichHudson,@RepRichHudson,Richard Hudson,Richard,first_last,NA,
714832803,Richard Mata,House,CA-48,AI,328,0,California 48,R+4,Harley Rouda,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-48-mata_richard-,NA,NA,Richard Mata,Richard,first_last,NA,
432320003,Richard Mendelson,House,FL-23,R,200,0,Florida 23,D+11,Debbie Wasserman Schultz,Democratic,2004,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-23-mendelson_richard-,@RMendelsonPhD,NA,Richard Mendelson,Richard,first_last,NA,
15616,Richard Neal,House,MA-01,D,100,1,Massachusetts 1,D+12,Richard Neal,Democratic,1988,Incumbent running.,NA,"NEAL, Richard Edmund",N000015,1949,-0.417,-0.11,-9.52849,0.98592,672,3,-0.401,-0.082,NA,NA,MA-01-neal_richard-,@NealForCongress,@RepRichardNeal,Richard Neal,Richard,first_last,NA,
231020006,Richard Piwko,House,MI-10,R,200,0,Michigan 10,R+13,Paul Mitchell,Republican,2016,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI-10-piwko_richard-,NA,NA,Richard Piwko,Richard,first_last,NA,
430310010,Richard Rowe,House,FL-03,D,100,0,Florida 3,R+9,Ted Yoho,Republican,2012,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-03-rowe_richard-,@ReforgeAmerica,NA,Richard Rowe,Richard,first_last,NA,
430610004,Richard Thripp,House,FL-06,D,100,0,Florida 6,R+7,Michael Waltz,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-06-thripp_richard-,@richardxthripp,NA,Richard Thripp,Richard,first_last,NA,
21516,Rick Allen,House,GA-12,R,200,1,Georgia 12,R+9,Rick Allen,Republican,2014,Incumbent running.,NA,"ALLEN, Rick W.",A000372,1951,0.677,0.305,-86.18068,0.88146,683,35,0.762,0.387,NA,NA,GA-12-allen_rick-,@rickallen,@RepRickAllen,Rick Allen,Rick,first_last,NA,
410110004,Rick Collins,House,AL-01,D,100,0,Alabama 1,R+15,Bradley Byrne,Republican,2013 (Special),Incumbent retiring to run for U.S. senator.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AL-01-collins_rick-,NA,NA,Rick Collins,Rick,first_last,NA,
21106,Rick Crawford,House,AR-01,R,200,1,Arkansas 1,R+17,Rick Crawford,Republican,2010,Incumbent running.,NA,"CRAWFORD, Rick",C001087,1966,0.409,0.494,-75.17534,0.88701,627,35,0.501,0.549,NA,NA,AR-01-crawford_rick-,@Crawford4Cong,@RepRickCrawford,Rick Crawford,Rick,first_last,NA,
520220004,Rick Impallaria,House,MD-02,R,200,0,Maryland 2,D+11,Dutch Ruppersberger,Democratic,2002,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-02-impallaria_rick-,@rickimpallaria,NA,Rick Impallaria,Rick,first_last,NA,
491710006,Rick Kennedy,House,TX-17,D,100,0,Texas 17,R+12,Bill Flores,Republican,2010,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-17-kennedy_rick-,@RickKennedyTX17,NA,Rick Kennedy,Rick,first_last,NA,
211120003,Rick Laib,House,IL-11,R,200,0,Illinois 11,D+9,Bill Foster,Democratic,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-11-laib_rick-,NA,NA,Rick Laib,Rick,first_last,NA,
20145,Rick Larsen,House,WA-02,D,100,1,Washington 2,D+10,Rick Larsen,Democratic,2000,Incumbent's intent unknown.,NA,"LARSEN, Richard Ray (Rick)",L000560,1965,-0.365,0.189,-31.12641,0.95519,679,9,-0.452,0.146,NA,NA,WA-02-larsen_rick-,NA,NA,Rick Larsen,Rick,first_last,NA,
410410002,Rick Neighbors,House,AL-04,D,100,0,Alabama 4,R+30,Robert Aderholt,Republican,1996,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AL-04-neighbors_rick-,@VoteNeighbors,NA,Rick Neighbors,Rick,first_last,NA,
330220005,Rick Olson,House,MN-02,R,200,0,Minnesota 2,R+2,Angie Craig,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MN-02-olson_rick-,@RickOlsonMN,NA,Rick Olson,Rick,first_last,NA,
310220005,Rick Phillips,House,IA-02,R,200,0,Iowa 2,D+1,Dave Loebsack,Democratic,2006,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IA-02-phillips_rick-,NA,NA,Rick Phillips,Rick,first_last,NA,
720110001,Ricky Barajas,House,OR-01,D,100,0,Oregon 1,D+9,Suzanne Bonamici,Democratic,2012 (Special),Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR-01-barajas_ricky-,@BarajasCampaign,NA,Ricky Barajas,Ricky,first_last,NA,
132010002,Riley Seaburg,House,NY-20,D,100,0,New York 20,D+7,Paul Tonko,Democratic,2008,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY-20-seaburg_riley-,@RileySeaburg,NA,Riley Seaburg,Riley,first_last,NA,
711810004,Rishi Kumar,House,CA-18,D,100,0,California 18,D+23,Anna Eshoo,Democratic,1992,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-18-kumar_rishi-,@rishikumar1,NA,Rishi Kumar,Rishi,first_last,NA,
310210003,Rita Hart,House,IA-02,D,100,0,Iowa 2,D+1,Dave Loebsack,Democratic,2006,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IA-02-hart_rita-,@RitaHartIA,NA,Rita Hart,Rita,first_last,NA,
131510013,Ritchie Torres,House,NY-15,D,100,0,New York 15,D+44,Jose Serrano,Democratic,1990,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY-15-torres_ritchie-,@RitchieTorres,NA,Ritchie Torres,Ritchie,first_last,NA,
711720004,Ritesh Tandon,House,CA-17,R,200,0,California 17,D+25,Ro Khanna,Democratic,2016,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-17-tandon_ritesh-,@tandon4congress,NA,Ritesh Tandon,Ritesh,first_last,NA,
493620002,RJ Boatman,House,TX-36,R,200,0,Texas 36,R+26,Brian Babin,Republican,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-36-boatman_rj-,@Vote4Boatman,NA,RJ Boatman,RJ,first_last,NA,
21728,Ro Khanna,House,CA-17,D,100,1,California 17,D+25,Ro Khanna,Democratic,2016,Incumbent running.,NA,"KHANNA, Rohit",K000389,1976,-0.586,-0.204,-25.76213,0.96293,682,6,-0.333,-0.543,NA,NA,CA-17-khanna_ro-,@RoKhanna,@RepRoKhanna,Ro Khanna,Ro,first_last,NA,
450310001,Rob Anderson,House,LA-03,D,100,0,Louisiana 3,R+20,Clay Higgins,Republican,2016,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LA-03-anderson_rob-,@RobAnderson2018,NA,Rob Anderson,Rob,first_last,NA,
492010005,Rob Hostetler,House,TX-20,D,100,0,Texas 20,D+10,Joaquin Castro,Democratic,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-20-hostetler_rob-,@hostetler_rob,NA,Rob Hostetler,Rob,first_last,NA,
401020003,Rob Jones,House,VA-10,R,200,0,Virginia 10,D+1,Jennifer Wexton,Democratic,2018,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VA-10-jones_rob-,@RobJonesVA,NA,Rob Jones,Rob,first_last,NA,
710110005,Rob Lydon,House,CA-01,D,100,0,California 1,R+11,Doug LaMalfa,Republican,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-01-lydon_rob-,@lydon2014,NA,Rob Lydon,Rob,first_last,NA,
520320008,Rob Seyfferth,House,MD-03,R,200,0,Maryland 3,D+13,John Sarbanes,Democratic,2006,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-03-seyfferth_rob-,@RobertSeyfferth,NA,Rob Seyfferth,Rob,first_last,NA,
120720004,Rob Trugman,House,NJ-07,R,200,0,New Jersey 7,R+3,Tom Malinowski,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJ-07-trugman_rob-,NA,NA,Rob Trugman,Rob,first_last,NA,
240920006,Rob Weber,House,OH-09,R,200,0,Ohio 9,D+14,Marcy Kaptur,Democratic,1982,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-09-weber_rob-,@WestPointWeber,NA,Rob Weber,Rob,first_last,NA,
20756,Rob Wittman,House,VA-01,R,200,1,Virginia 1,R+8,Rob Wittman,Republican,2007 (Special),Incumbent running.,NA,"WITTMAN, Robert J.",W000804,1959,0.444,-0.019,-118.29573,0.84011,679,53,0.53,0.149,NA,NA,VA-01-wittman_rob-,@ReElectWittman,@RobWittman,Rob Wittman,Rob,first_last,NA,
430420005,Robbi Gleichauf,House,FL-04,R,200,0,Florida 4,R+17,John Rutherford,Republican,2016,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-04-gleichauf_robbi-,NA,NA,Robbi Gleichauf,Robbi,first_last,NA,
30810001,Robbie Goldstein,House,MA-08,D,100,0,Massachusetts 8,D+10,Stephen Lynch,Democratic,2001 (Special),Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA-08-goldstein_robbie-,@RobbieForChange,NA,Robbie Goldstein,Robbie,first_last,NA,
250832801,Robbie Hoffman,House,WI-08,IE,328,0,Wisconsin 8,R+7,Mike Gallagher,Republican,2016,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WI-08-hoffman_robbie-,NA,NA,Robbie Hoffman,Robbie,first_last,NA,
29701,Robert Aderholt,House,AL-04,R,200,1,Alabama 4,R+30,Robert Aderholt,Republican,1996,Incumbent running.,NA,"ADERHOLT, Robert",A000055,1965,0.367,0.595,-104.19126,0.85189,650,37,0.437,0.683,NA,NA,AL-04-aderholt_robert-,@Robert_Aderholt,NA,Robert Aderholt,Robert,first_last,NA,
491820003,Robert Cadena,House,TX-18,R,200,0,Texas 18,D+27,Sheila Jackson Lee,Democratic,1994,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-18-cadena_robert-,@RMCadena,NA,Robert Cadena,Robert,first_last,NA,
470710001,Robert Colon,House,NC-07,D,100,0,North Carolina 7,R+11,David Rouzer,Republican,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC-07-colon_robert-,NA,NA,Robert Colon,Robert,first_last,NA,
712510002,Robert Cooper III,House,CA-25,D,100,0,California 25,EVEN,Vacant,Vacant,2020 (Special),Incumbent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-25-cooperiii_robert-,NA,NA,Robert Cooper,Robert,third,NA,
121120002,Robert Crook,House,NJ-11,R,200,0,New Jersey 11,R+3,Mikie Sherrill,Democratic,2018,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJ-11-crook_robert-,NA,NA,Robert Crook,Robert,first_last,NA,
340432805,Robert E. Smith,House,MO-04,I,328,0,Missouri 4,R+17,Vicky Hartzler,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO-04-smith_robert-,NA,NA,Robert Smith,Robert,mid_init,NA,
210110001,Robert Emmons Jr.,House,IL-01,D,100,0,Illinois 1,D+27,Bobby Rush,Democratic,1992,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-01-emmonsjr_robert-,@r_emmonsJr,NA,Robert Emmons,Robert,junior,NA,
10520002,Robert Hyde,House,CT-05,R,200,0,Connecticut 5,D+2,Jahana Hayes,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT-05-hyde_robert-,@rfhyde1,NA,Robert Hyde,Robert,first_last,NA,
241320008,Robert J. Santos,House,OH-13,R,200,0,Ohio 13,D+7,Tim Ryan,Democratic,2002,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-13-santos_robert-,NA,NA,Robert Santos,Robert,mid_init,NA,
460420002,Robert L. Deming III,House,MS-04,R,200,0,Mississippi 4,R+21,Steven Palazzo,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS-04-demingiii_robert-,@rldeming3,NA,Robert L. Deming III,Robert,other,NA,
712610004,Robert L. Salas,House,CA-26,D,100,0,California 26,D+7,Julia Brownley,Democratic,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-26-salas_robert-,@keptycho,NA,Robert Salas,Robert,mid_init,NA,
50220002,Robert Lancia,House,RI-02,R,200,0,Rhode Island 2,D+6,Jim Langevin,Democratic,2000,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RI-02-lancia_robert-,@BobLancia,NA,Robert Lancia,Robert,first_last,NA,
710432804,Robert Lawton,House,CA-04,NPP,328,0,California 4,R+10,Tom McClintock,Republican,2008,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-04-lawton_robert-,NA,NA,Robert Lawton,Robert,first_last,NA,
620332804,Robert Moser,House,CO-03,I,328,0,Colorado 3,R+6,Scott Tipton,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO-03-moser_robert-,NA,NA,Robert Moser,Robert,first_last,NA,
492920003,Robert Schafranek,House,TX-29,R,200,0,Texas 29,D+19,Sylvia Garcia,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-29-schafranek_robert-,NA,NA,Robert Schafranek,Robert,first_last,NA,
470420007,Robert Thomas,House,NC-04,R,200,0,North Carolina 4,D+14,David Price,Democratic,1996,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC-04-thomasNC_robert-,@RobertTCongress,TX-14-thomas_robert-,Robert ThomasNC,Robert,first_last,NA,
491410004,Robert Thomas,House,TX-14,D,100,0,Texas 14,R+12,Randy Weber,Republican,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-14-thomasTX_robert-,@RobertTCongress,NA,Robert ThomasTX,Robert,first_last,NA,
491120011,Robert Tucker,House,TX-11,R,200,0,Texas 11,R+32,Mike Conaway,Republican,2004,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-11-tucker_robert-,@tucker_us,NA,Robert Tucker,Robert,first_last,NA,
120210008,Robert Turkavage,House,NJ-02,D,100,0,New Jersey 2,R+1,Jeff Van Drew,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJ-02-turkavage_robert-,@bobturkavage,NA,Robert Turkavage,Robert,first_last,NA,
431432805,Robert Wunderlich Sr.,House,FL-14,I,328,0,Florida 14,D+7,Kathy Castor,Democratic,2006,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-14-wunderlichsr_robert-,NA,NA,Robert Wunderlich,Robert,senior,NA,
21371,Robin Kelly,House,IL-02,D,100,1,Illinois 2,D+29,Robin Kelly,Democratic,2013 (Special),Incumbent running.,NA,"KELLY, Robin L.",K000385,1956,-0.459,-0.002,-21.38249,0.96909,681,10,-0.412,0.041,NA,NA,IL-02-kelly_robin-,@RobinLynneKelly,@RepRobinKelly,Robin Kelly,Robin,first_last,NA,
132510001,Robin Wilt,House,NY-25,D,100,0,New York 25,D+8,Joseph Morelle,Democratic,2018 (Special),Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY-25-wilt_robin-,@WiltForCongress,NA,Robin Wilt,Robin,first_last,NA,
712120003,Rocky De La Fuente,House,CA-21,R,200,0,California 21,D+5,TJ Cox,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-21-delafuente_rocky-,@JoinRocky,NA,Rocky De La Fuente,Rocky,multiple_last,NA,
493420003,Rod Lingsch,House,TX-34,R,200,0,Texas 34,D+10,Filemon Vela Jr.,Democratic,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-34-lingsch_rod-,NA,NA,Rod Lingsch,Rod,first_last,NA,
441110004,Roderick Sellers,House,GA-11,D,100,0,Georgia 11,R+17,Barry Loudermilk,Republican,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GA-11-sellers_roderick-,@rodforcongress,NA,Roderick Sellers,Roderick,first_last,NA,
21328,Rodney Davis,House,IL-13,R,200,1,Illinois 13,R+3,Rodney Davis,Republican,2012,Incumbent running.,NA,"DAVIS, Rodney",D000619,1970,0.281,0.165,-106.66332,0.85119,662,36,0.241,0.334,NA,NA,IL-13-davis_rodney-,@RodneyDavis,NA,Rodney Davis,Rodney,first_last,NA,
714032801,Rodolfo Cortes Barragan,House,CA-40,G,328,0,California 40,D+33,Lucille Roybal-Allard,Democratic,1992,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-40-barragan_rodolfocortes-,NA,NA,Rodolfo Barragan,Rodolfo,mid_name,NA,
400510003,Roger Dean Huffstetler,House,VA-05,D,100,0,Virginia 5,R+6,Denver Riggleman,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VA-05-huffstetler_rogerdean-,@rdhjr,NA,Roger Huffstetler,Roger,mid_name,NA,
132410004,Roger Misso,House,NY-24,D,100,0,New York 24,D+3,John Katko,Republican,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY-24-misso_roger-,@RogerMissoCNY,NA,Roger Misso,Roger,first_last,NA,
250110001,Roger Polack,House,WI-01,D,100,0,Wisconsin 1,R+5,Bryan Steil,Republican,2018,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WI-01-polack_roger-,@RogerforWI,NA,Roger Polack,Roger,first_last,NA,
21364,Roger Williams,House,TX-25,R,200,1,Texas 25,R+11,Roger Williams,Republican,2012,Incumbent running.,NA,"WILLIAMS, Roger",W000816,1949,0.587,0.092,-97.74814,0.86311,664,41,0.567,0.047,NA,NA,TX-25-williams_roger-,@RepRWilliams,NA,Roger Williams,Roger,first_last,NA,
431510004,Roland McCoy,House,FL-15,D,100,0,Florida 15,R+6,Ross Spano,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-15-mccoy_roland-,NA,NA,Roland McCoy,Roland,first_last,NA,
220810002,Ron Drake,House,IN-08,D,100,0,Indiana 8,R+15,Larry Bucshon,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IN-08-drake_ron-,NA,NA,Ron Drake,Ron,first_last,NA,
21750,Ron Estes,House,KS-04,R,200,1,Kansas 4,R+15,Ron Estes,Republican,2017 (Special),Incumbent's intent unknown.,NA,"ESTES, Ron",E000298,1956,0.6,0.095,-89.72069,0.87519,673,41,0.618,0.088,NA,NA,KS-04-estes_ron-,NA,NA,Ron Estes,Ron,first_last,NA,
29769,Ron Kind,House,WI-03,D,100,1,Wisconsin 3,EVEN,Ron Kind,Democratic,1996,Incumbent's intent unknown.,NA,"KIND, Ron",K000188,1963,-0.262,-0.082,-58.23789,0.91505,656,23,-0.242,0.13,NA,NA,WI-03-kind_ron-,@KindforCongress,NA,Ron Kind,Ron,first_last,NA,
21984,Ron Wright,House,TX-06,R,200,1,Texas 6,R+9,Ron Wright,Republican,2018,Incumbent running.,NA,"WRIGHT, Ron",W000827,1953,0.73,-0.046,-59.36959,0.89643,543,24,0.739,-0.045,NA,NA,TX-06-wright_ron-,@ron4congress,@RepRonWright,Ron Wright,Ron,first_last,NA,
241610003,Ronald Karpus III,House,OH-16,D,100,0,Ohio 16,R+8,Anthony Gonzalez,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-16-karpusiii_ronald-,@karpus_iii,NA,Ronald Karpus,Ronald,third,NA,
712620001,Ronda Baldwin-Kennedy,House,CA-26,R,200,0,California 26,D+7,Julia Brownley,Democratic,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-26-baldwin-kennedy_ronda-,@Ronda4Congress,NA,Ronda Baldwin-Kennedy,Ronda,first_last,NA,
491320009,Ronny Jackson,House,TX-13,R,200,0,Texas 13,R+33,Mac Thornberry,Republican,1994,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-13-jackson_ronny-,@RonnyJackson4TX,NA,Ronny Jackson,Ronny,first_last,NA,
620310005,Root Routledge,House,CO-03,D,100,0,Colorado 3,R+6,Scott Tipton,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO-03-routledge_root-,NA,NA,Root Routledge,Root,first_last,NA,
29109,Rosa DeLauro,House,CT-03,D,100,1,Connecticut 3,D+9,Rosa DeLauro,Democratic,1990,Incumbent running.,NA,"DeLAURO, Rosa L.",D000216,1943,-0.416,-0.12,-14.40771,0.97837,659,5,-0.387,-0.067,NA,NA,CT-03-delauro_rosa-,@Rosa_DeLauro,@rosadelauro,Rosa DeLauro,Rosa,first_last,NA,
492310001,Rosalinda Abuabara,House,TX-23,D,100,0,Texas 23,R+1,Will Hurd,Republican,2014,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-23-abuabara_rosalinda-,@roseyfortx23,NA,Rosalinda Abuabara,Rosalinda,first_last,NA,
121120001,Rosemary Becchi,House,NJ-11,R,200,0,New Jersey 11,R+3,Mikie Sherrill,Democratic,2018,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJ-11-becchi_rosemary-,@Becchi4Congress,NA,Rosemary Becchi,Rosemary,first_last,NA,
432010006,Roshan Mody,House,FL-20,D,100,0,Florida 20,D+31,Alcee Hastings,Democratic,1992,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-20-mody_roshan-,@iamroshanmody,NA,Roshan Mody,Roshan,first_last,NA,
21967,Ross Spano,House,FL-15,R,200,1,Florida 15,R+6,Ross Spano,Republican,2018,Incumbent running.,NA,"SPANO, Ross",S001210,1966,0.453,0.002,-100.81532,0.86221,680,35,0.453,0.001,NA,NA,FL-15-spano_ross-,@RossSpano,@RepRossSpano,Ross Spano,Ross,first_last,NA,
131510005,Ruben Diaz Sr.,House,NY-15,D,100,0,New York 15,D+44,Jose Serrano,Democratic,1990,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY-15-diazsr_ruben-,NA,NA,Rub̩n Diaz,Ruben,senior,NA,
21502,Ruben Gallego,House,AZ-07,D,100,1,Arizona 7,D+23,Ruben Gallego,Democratic,2014,Incumbent running.,NA,"GALLEGO, Ruben",G000574,1979,-0.452,-0.02,-17.51147,0.97428,672,9,-0.453,0.015,NA,NA,AZ-07-gallego_ruben-,@RubenGallego,@RepRubenGallego,Ruben Gallego,Ruben,first_last,NA,
10520004,Ruben Rodriguez,House,CT-05,R,200,0,Connecticut 5,D+2,Jahana Hayes,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT-05-rodriguez_ruben-,@RodriguezUS2020,NA,Ruben Rodriguez,Ruben,first_last,NA,
730310001,Rudy Atencio,House,WA-03,D,100,0,Washington 3,R+4,Jaime Herrera Beutler,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WA-03-atencio_rudy-,@rudy_atencio,NA,Rudy Atencio,Rudy,first_last,NA,
630110002,Rudy Soto,House,ID-01,D,100,0,Idaho 1,R+21,Russ Fulcher,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ID-01-soto_rudy-,@Rudy4Congress,NA,Rudy Soto,Rudy,first_last,NA,
210310001,Rush Darwish,House,IL-03,D,100,0,Illinois 3,D+6,Dan Lipinski,Democratic,2004,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-03-darwish_rush-,@Rush4Congress,NA,Rush Darwish,Rush,first_last,NA,
